"ID","HIGH_BID","INVOICE_DATE","BUYER_RELISTS","BUYER"
67371988,2260,2019-02-01,0,3961
67373382,2205,2019-02-01,0,3538
67373539,5040,2019-01-22,0,6463
67374517,3200,2019-01-18,0,3657
67375557,1785,2019-02-08,0,5563
67375922,3620,2019-02-04,0,6391
67378684,2050,2019-01-28,0,8042
67382593,5355,2019-01-25,0,6225
67387390,15750,2019-01-18,0,9369
67389870,525,2019-01-15,0,4069
67390172,4725,2019-02-07,0,8878
67390496,4095,2019-01-22,0,10517
67392252,1100,2019-02-01,0,7840
67392302,3730,2019-01-30,0,4319
67394440,2470,2019-02-06,0,6848
67394722,2150,2019-01-21,0,5007
67395065,5985,2019-02-06,0,5850
67401048,8925,2019-01-23,0,7026
67402736,2310,2019-01-22,0,2667
67404418,3570,2019-02-05,0,10290
67406617,6930,2019-01-31,0,2318
67406787,6195,2019-01-18,0,11060
67406925,1260,2019-01-14,0,9985
67407984,1575,2019-01-18,0,7832
67409083,1470,2019-01-15,0,6527
67409956,2260,2019-01-21,0,3286
67412880,4095,2019-01-25,0,5911
67413348,5145,2019-01-14,0,5693
67414152,14280,2019-01-18,0,7960
67414659,7140,2019-01-18,0,4576
67418453,7350,2019-01-30,0,4927
67419437,865,2019-01-24,0,10708
67420076,2520,2019-01-29,0,4716
67421958,2890,2019-01-17,0,9853
67422012,6510,2019-01-16,0,10320
67423107,1840,2019-01-29,0,6564
67423306,4095,2019-01-29,0,10850
67426340,2360,2019-01-30,0,7778
67427668,2415,2019-01-28,0,7928
67427728,1940,2019-01-17,0,2521
67429519,8190,2019-01-14,0,2955
67430514,1100,2019-02-06,0,10308
67431823,2310,2019-01-31,0,7133
67433182,3675,2019-01-17,0,5475
67436506,2415,2019-01-23,0,4360
67436533,2570,2019-02-04,0,5256
67437133,8085,2019-02-06,0,10297
67437749,1890,2019-02-01,0,9141
67438250,7350,2019-01-29,0,5332
67438634,2990,2019-01-31,0,8040
67439556,3520,2019-02-01,0,6375
67440297,1420,2019-01-24,0,5468
67442148,1470,2019-01-15,0,9836
67442337,11760,2019-01-29,0,5898
67445345,6615,2019-02-05,0,6725
67446307,5200,2019-02-07,0,5850
67452035,3940,2019-01-28,0,6367
67452938,3780,2019-02-08,0,4680
67455295,3255,2019-01-21,0,7071
67455987,6300,2019-02-07,0,9519
67456491,6090,2019-02-06,0,5703
67456669,2470,2019-01-30,0,8818
67457596,5040,2019-01-22,0,7447
67458424,6405,2019-01-23,0,2521
67462047,4830,2019-02-06,0,2996
67465923,6405,2019-01-17,0,6614
67466389,15225,2019-01-21,0,8241
67466925,1470,2019-01-15,0,8013
67468332,2150,2019-02-08,0,2409
67470379,2680,2019-01-28,0,2335
67472504,15330,2019-01-16,0,4121
67474246,1680,2019-01-17,0,7087
67475775,3360,2019-02-08,0,8685
67480521,7770,2019-02-01,0,7841
67482763,5040,2019-02-01,0,7760
67483072,5670,2019-01-14,0,5314
67488347,1420,2019-02-06,0,5224
67489434,7560,2019-01-16,0,4849
67490091,2940,2019-02-06,0,7501
67492322,5985,2019-01-24,0,4557
67492726,1365,2019-02-06,0,7457
67493418,3730,2019-01-21,2,10448
67497027,7455,2019-01-22,0,8808
67497464,5145,2019-01-23,0,3173
67497805,1785,2019-01-17,0,7521
67498587,6510,2019-01-15,0,5736
67500657,5880,2019-02-04,0,5736
67501375,3310,2019-01-17,0,5231
67502661,7560,2019-02-06,0,3291
67507193,5670,2019-01-29,0,8068
67508102,3620,2019-01-24,0,10660
67508234,1730,2019-01-30,0,6051
67508311,1310,2019-01-22,0,8461
67510414,2680,2019-01-17,0,3991
67512420,4150,2019-02-07,0,2659
67513220,2890,2019-01-22,0,3127
67513568,5985,2019-01-25,0,10805
67514380,2415,2019-02-01,0,7999
67515937,3150,2019-01-24,0,10512
67516202,395,2019-01-22,0,7046
67516722,6720,2019-01-24,0,4043
67517625,6510,2019-01-31,0,7319
67517696,7035,2019-01-24,0,9016
67518056,3045,2019-01-22,0,4589
67518105,2205,2019-01-24,0,9768
67518502,3885,2019-02-08,0,6475
67518582,3255,2019-01-14,0,8882
67519555,3990,2019-01-14,0,9407
67520139,4620,2019-01-28,0,7687
67521314,5040,2019-01-18,0,2670
67521652,1575,2019-01-31,0,3897
67525073,1730,2019-02-05,0,9219
67528281,8085,2019-01-14,0,7942
67528475,2990,2019-01-17,0,7628
67528486,10080,2019-01-16,0,4462
67529011,710,2019-02-05,0,3541
67529029,7665,2019-01-15,0,8009
67529649,945,2019-01-21,0,8045
67531639,3520,2019-02-08,0,8116
67532130,1785,2019-02-07,0,9170
67532367,1470,2019-01-23,0,5301
67534372,3780,2019-01-15,0,5624
67535000,815,2019-01-23,0,8813
67535431,4670,2019-01-29,0,6212
67535759,2520,2019-01-29,0,4397
67537631,1100,2019-02-07,0,5835
67540408,1025,2019-01-25,0,8957
67541479,9450,2019-01-18,0,5103
67545357,1940,2019-01-24,0,5225
67547375,10290,2019-02-05,0,4884
67547820,10080,2019-02-04,0,5158
67551667,7875,2019-01-28,0,4266
67555265,5565,2019-01-21,0,2849
67555513,445,2019-02-05,0,10691
67556047,3885,2019-01-31,0,3725
67556093,2890,2019-02-01,0,4351
67557491,1575,2019-02-04,0,8979
67557523,1260,2019-02-04,0,11172
67558862,3520,2019-01-31,0,8828
67559923,3780,2019-02-06,0,5671
67560842,17115,2019-02-07,0,8399
67561109,500,2019-01-25,0,4043
67562284,17325,2019-02-08,0,8236
67564309,2835,2019-01-15,0,11060
67567067,1310,2019-02-04,0,9199
67568056,1890,2019-01-23,1,2369
67569856,1210,2019-01-22,0,3756
67570949,6615,2019-01-22,0,7817
67573346,9030,2019-01-28,0,2439
67573819,3570,2019-01-31,0,3167
67574454,5985,2019-01-18,0,7166
67575880,9450,2019-02-01,0,10635
67577939,1630,2019-01-25,0,2744
67580013,1050,2019-01-23,0,4114
67580088,12075,2019-02-05,0,4973
67580218,3360,2019-01-29,0,9690
67581288,6825,2019-02-05,0,10816
67582422,11235,2019-01-28,0,5198
67582695,920,2019-01-15,0,10422
67584318,2835,2019-01-18,0,5540
67584679,5880,2019-01-21,0,4458
67584828,580,2019-01-28,0,4415
67586080,4200,2019-02-01,0,9615
67586661,2890,2019-02-01,0,7354
67587025,14910,2019-01-23,0,6329
67590741,6825,2019-01-22,0,6729
67595879,32550,2019-01-17,0,5560
67598846,1630,2019-02-08,0,11221
67600846,550,2019-01-29,0,4096
67600855,4670,2019-01-24,0,6529
67607169,4570,2019-01-22,0,5736
67610191,1470,2019-02-07,0,5939
67611418,840,2019-01-24,0,3236
67611464,11130,2019-01-28,0,7281
67612263,3410,2019-01-17,0,6336
67614891,5460,2019-02-07,0,7438
67617391,2150,2019-01-14,0,4420
67617418,5040,2019-01-17,0,6308
67617784,1365,2019-01-25,0,2967
67619101,470,2019-02-06,0,2315
67620490,2570,2019-01-31,0,4103
67622003,2835,2019-01-15,0,3939
67624713,1575,2019-01-18,0,4523
67627248,1730,2019-01-29,0,10048
67628158,2835,2019-01-21,0,8506
67628688,1940,2019-01-17,0,10253
67628743,3410,2019-01-15,0,10667
67629431,3045,2019-01-31,0,7165
67634929,4780,2019-02-05,0,10874
67636790,9870,2019-01-24,0,7654
67637182,1210,2019-01-14,0,4869
67643086,11445,2019-01-22,0,6975
67643178,315,2019-02-04,0,3597
67644351,4670,2019-01-28,0,2550
67644694,5040,2019-01-18,0,5736
67645157,10920,2019-02-08,0,6195
67646747,3885,2019-02-07,0,2748
67647174,1890,2019-02-07,0,9405
67648740,5250,2019-02-05,0,5298
67649874,2990,2019-01-22,0,10320
67649970,1310,2019-01-16,0,3236
67652617,8085,2019-02-01,0,9562
67653157,1520,2019-01-31,0,8954
67653261,1470,2019-02-05,0,3858
67653417,1210,2019-01-23,0,7859
67653424,7350,2019-01-14,0,6263
67654477,2780,2019-01-22,0,4437
67656013,1155,2019-02-01,0,10189
67656042,3360,2019-01-19,0,4904
67658360,3885,2019-02-04,0,4427
67659616,61950,2019-01-18,0,2987
67660358,9765,2019-01-28,0,4250
67663138,1155,2019-01-17,0,3647
67666868,3310,2019-01-23,0,8750
67666899,3255,2019-01-21,0,4406
67669533,4830,2019-01-31,0,11060
67671044,1680,2019-01-24,0,6726
67671746,9135,2019-01-31,0,3352
67673181,2780,2019-01-25,0,7011
67673966,7455,2019-01-31,0,3847
67674221,2835,2019-01-28,0,2465
67674235,3940,2019-01-23,0,3291
67676478,7245,2019-01-31,0,6606
67677510,1420,2019-01-17,0,5468
67678365,3410,2019-01-31,0,3205
67679070,4780,2019-02-08,0,8914
67679419,2100,2019-01-24,0,4002
67679840,8190,2019-02-01,0,9741
67687857,4410,2019-02-04,0,9693
67688000,3410,2019-02-07,0,4764
67688561,2780,2019-01-29,0,9143
67689844,1210,2019-02-06,0,4155
67690945,2100,2019-02-04,0,6478
67695223,470,2019-01-30,0,5553
67697542,4150,2019-01-21,0,6703
67700764,3045,2019-02-05,0,6472
67701639,735,2019-01-30,0,10647
67702985,8295,2019-02-07,0,7783
67703813,3150,2019-01-31,0,3482
67703871,3780,2019-01-25,0,3673
67706525,6720,2019-01-22,0,9038
67707588,5985,2019-01-18,0,6576
67708000,1575,2019-01-18,0,8465
67708053,1680,2019-01-31,0,7071
67709824,7980,2019-01-22,0,4033
67710151,11025,2019-02-05,0,6265
67712507,6825,2019-01-22,0,5945
67720343,420,2019-02-07,0,5897
67725457,445,2019-01-15,0,5263
67727358,3045,2019-02-08,0,3142
67727590,5670,2019-01-29,0,5133
67728484,5985,2019-02-05,0,11105
67729743,2100,2019-02-08,0,2399
67730216,1050,2019-01-16,0,9038
67730450,8925,2019-01-15,0,10493
67730470,1995,2019-01-30,0,9902
67730479,2680,2019-01-25,0,6666
67730583,1025,2019-01-29,0,7152
67732169,710,2019-01-29,0,3366
67733558,1575,2019-01-29,0,5662
67734668,9870,2019-01-24,0,6751
67734744,1470,2019-01-28,0,8007
67735623,2990,2019-02-04,0,5898
67736407,315,2019-01-14,0,7987
67739729,4040,2019-01-23,0,8503
67740215,3675,2019-01-30,0,11060
67743527,710,2019-01-25,0,7178
67743785,1520,2019-01-28,0,3086
67744283,6195,2019-01-31,0,10506
67748384,1730,2019-02-01,0,6266
67749070,4360,2019-01-22,0,2258
67757696,1575,2019-02-05,0,10625
67758770,3675,2019-01-22,0,4459
67760171,3620,2019-01-31,0,4355
67760583,2780,2019-01-14,1,9547
67760892,8925,2019-01-25,0,9471
67761531,3360,2019-02-05,0,10058
67763898,1050,2019-02-01,0,4388
67765396,6195,2019-01-21,0,10320
67766386,1995,2019-01-17,0,10940
67766803,1025,2019-01-31,0,7513
67769378,15540,2019-01-14,0,8153
67772699,5985,2019-01-24,0,3928
67775630,840,2019-01-28,0,4709
67777784,1260,2019-02-07,0,3591
67777946,9555,2019-01-18,0,10743
67778718,5200,2019-01-22,0,7470
67779639,1100,2019-02-07,0,3725
67780203,445,2019-01-18,0,6326
67780591,1730,2019-01-25,0,10463
67782012,5200,2019-02-08,0,4712
67782017,1050,2019-01-31,0,2440
67782065,3675,2019-01-18,0,7632
67783955,2680,2019-01-31,0,10910
67790351,8820,2019-02-01,0,5389
67791746,5775,2019-01-24,0,6610
67792518,10815,2019-01-28,0,4558
67792800,655,2019-02-03,0,4956
67793086,4040,2019-01-28,0,4922
67794367,3100,2019-02-05,0,7046
67795431,4990,2019-02-04,0,7253
67796335,2150,2019-01-16,0,6354
67800146,6405,2019-02-01,0,2827
67800280,1940,2019-02-07,0,5154
67801210,3310,2019-01-23,0,10102
67801722,6090,2019-02-08,0,8153
67802402,5460,2019-01-17,0,6050
67802502,3730,2019-01-18,0,2615
67802668,2780,2019-01-17,0,7848
67804101,15750,2019-01-25,2,8925
67804632,3360,2019-01-21,0,9934
67808220,3410,2019-02-08,0,9459
67808786,1310,2019-01-24,0,4083
67808845,315,2019-01-22,0,7046
67810609,920,2019-02-08,0,7508
67810761,890,2019-02-08,0,10097
67812719,5985,2019-01-28,0,9510
67812909,13965,2019-01-28,0,2997
67817534,24150,2019-02-07,0,2970
67817669,5985,2019-01-28,0,6881
67817941,13860,2019-01-25,0,9519
67819702,6615,2019-02-06,0,7843
67820042,3620,2019-01-31,0,9723
67821474,1730,2019-01-29,0,3834
67821592,4830,2019-01-16,0,6606
67822281,3150,2019-01-15,0,5926
67822704,10185,2019-02-04,0,7006
67823224,2050,2019-02-08,0,8040
67824691,3200,2019-02-05,0,3109
67825310,840,2019-01-23,0,9286
67825477,890,2019-02-04,0,2947
67826461,5880,2019-01-21,0,9293
67829299,6195,2019-01-28,0,10911
67829400,4670,2019-02-01,0,8903
67829599,3200,2019-01-28,0,9272
67831214,1155,2019-02-01,0,3728
67831456,1575,2019-01-25,0,5231
67832685,2310,2019-02-06,0,2339
67833237,710,2019-01-17,0,6650
67834014,12390,2019-01-15,0,4430
67834088,4620,2019-01-16,0,11105
67834652,2990,2019-01-17,0,5705
67835017,6510,2019-01-29,0,4994
67835171,6930,2019-01-25,0,9535
67835173,8295,2019-01-25,0,6606
67836471,1050,2019-01-18,0,7082
67836624,4725,2019-01-21,0,8753
67837265,3465,2019-01-15,0,2955
67837341,2360,2019-02-01,0,2742
67839688,5985,2019-01-28,1,10443
67843204,1785,2019-02-06,0,5379
67844061,1025,2019-01-30,0,3323
67844781,2570,2019-02-08,0,7527
67845609,1155,2019-02-08,0,6288
67847414,1995,2019-02-05,0,5136
67850529,735,2019-01-28,0,4055
67850967,4460,2019-02-06,0,4059
67852677,1785,2019-01-18,0,7366
67854746,890,2019-01-22,0,6313
67854928,1575,2019-01-16,0,3043
67857279,7875,2019-02-01,0,7366
67857669,1940,2019-02-07,1,4355
67858718,4095,2019-01-18,0,11060
67859547,1630,2019-01-25,0,6130
67860551,4040,2019-01-16,0,7949
67860739,6615,2019-01-31,0,6137
67860808,1050,2019-01-24,0,6055
67861373,3100,2019-01-31,0,5439
67862337,1575,2019-01-23,0,3025
67862393,2100,2019-01-29,0,5260
67863766,4570,2019-01-30,0,10364
67864721,2780,2019-02-04,1,7778
67867146,15540,2019-02-06,0,2614
67867969,5670,2019-01-21,0,4055
67868256,4410,2019-02-06,0,6071
67870237,2100,2019-01-25,0,3850
67870662,7665,2019-02-07,0,8433
67871460,470,2019-01-14,0,3174
67872651,3410,2019-01-25,0,3302
67872891,1890,2019-01-16,0,6626
67873579,7665,2019-02-06,0,4905
67875258,2890,2019-01-24,0,2990
67878073,1680,2019-01-14,0,8650
67878327,4880,2019-02-04,0,3181
67878824,17745,2019-01-28,0,6369
67879504,1575,2019-01-25,0,9950
67881359,4570,2019-01-28,0,6248
67882357,6405,2019-01-28,0,5716
67883782,7350,2019-01-15,0,2439
67883899,14805,2019-01-30,0,8477
67884264,1260,2019-01-29,0,4882
67884457,420,2019-01-29,0,5127
67885712,5040,2019-02-06,0,4319
67885890,1680,2019-02-08,0,7672
67886697,4150,2019-02-05,0,2481
67886765,10185,2019-02-04,0,5771
67887815,1575,2019-01-22,0,9240
67888052,3570,2019-02-07,0,10422
67889008,13650,2019-02-08,0,8153
67889436,760,2019-02-08,0,3020
67890194,4150,2019-01-22,0,9074
67892851,12495,2019-01-21,0,5298
67893095,19320,2019-01-24,0,6862
67898581,3200,2019-02-06,0,9289
67898691,11655,2019-01-23,0,6987
67899641,3410,2019-01-31,0,8477
67900068,970,2019-02-08,0,10912
67901274,8505,2019-02-04,0,5298
67905295,12180,2019-01-30,0,10397
67914100,2835,2019-02-07,0,2949
67915044,12390,2019-02-08,0,7635
67919400,33860,2019-01-29,0,5231
67919521,3520,2019-01-28,0,7366
67920045,17115,2019-01-22,0,5231
67923054,5670,2019-01-14,0,3994
67924012,395,2019-02-08,0,3086
67924043,420,2019-01-18,0,5260
67924854,1995,2019-01-30,0,3042
67927883,1310,2019-01-24,0,5542
67928793,8715,2019-01-31,0,6874
67932215,4725,2019-01-15,0,5835
67934413,3940,2019-02-05,0,2949
67936430,7875,2019-02-01,0,5112
67936657,1575,2019-02-07,0,8915
67937271,13755,2019-01-14,0,9832
67937832,2150,2019-01-21,0,1622
67940230,2150,2019-01-14,0,6301
67941536,2520,2019-01-30,0,4123
67941777,3990,2019-01-30,0,9914
67942777,680,2019-02-01,0,3228
67943720,2050,2019-01-25,0,7849
67944264,3410,2019-01-31,0,6876
67944560,1680,2019-01-15,0,9199
67945261,5670,2019-01-14,0,4593
67947696,6825,2019-01-16,0,6709
67949640,3990,2019-01-17,0,3852
67950848,4250,2019-02-04,0,6391
67950893,10080,2019-01-25,0,10310
67951200,5775,2019-01-24,0,10660
67952329,7350,2019-02-01,0,9952
67952981,9450,2019-02-01,0,4055
67955253,10500,2019-01-23,0,6978
67956611,3465,2019-01-29,1,8649
67957495,2890,2019-01-28,0,7216
67959242,2835,2019-01-22,0,4503
67959836,970,2019-01-29,0,3550
67962490,3780,2019-01-23,0,7760
67964847,2260,2019-02-05,0,2294
67965733,945,2019-02-01,0,9596
67965955,7980,2019-01-29,0,10320
67967569,8085,2019-01-21,0,6729
67968516,4360,2019-01-14,0,11060
67969397,6405,2019-01-17,0,9961
67969894,1310,2019-01-22,0,10313
67972760,5985,2019-01-21,0,7626
67974222,5985,2019-01-29,0,10610
67976355,3675,2019-01-30,0,6521
67979418,12495,2019-01-21,0,11172
67979754,4990,2019-02-06,0,5980
67980290,4150,2019-01-30,0,11060
67981698,4150,2019-02-01,0,5542
67982212,4305,2019-02-05,0,4091
67986027,2780,2019-01-16,0,10850
67988038,1995,2019-01-21,0,7608
67989715,8400,2019-01-28,0,4619
67990003,11130,2019-01-15,0,9675
67990911,5565,2019-01-15,0,2246
67992319,760,2019-01-28,0,3213
67992798,1470,2019-01-21,0,7366
67996563,580,2019-02-08,0,6515
67997549,580,2019-01-15,0,2479
67997943,6510,2019-01-30,0,9615
67999363,14385,2019-01-30,0,3149
67999734,5460,2019-01-23,0,8238
68000634,1365,2019-01-15,0,9553
68000933,11235,2019-01-22,0,8220
68001424,6615,2019-02-08,0,4474
68004259,5460,2019-01-14,0,8753
68005582,9765,2019-01-21,0,4908
68006955,9030,2019-01-22,0,5956
68007452,2415,2019-01-21,0,9549
68008568,2360,2019-01-17,0,9589
68010577,2780,2019-01-30,0,5992
68011871,5985,2019-02-08,0,8098
68012113,7665,2019-01-17,0,9143
68014472,1260,2019-02-01,0,2405
68018864,1575,2019-01-17,0,9477
68021849,340,2019-01-29,0,10179
68022070,2835,2019-02-04,0,6338
68023610,10290,2019-01-15,0,5539
68024646,3570,2019-01-18,0,7314
68025350,2310,2019-01-18,0,8833
68026549,10815,2019-02-01,0,2264
68027696,4780,2019-02-08,0,10773
68031498,5985,2019-01-25,0,7706
68033180,1365,2019-02-01,0,5760
68035815,1100,2019-02-01,1,10206
68037184,2680,2019-01-15,1,5007
68040464,7665,2019-02-04,0,4065
68042804,2625,2019-01-28,0,8647
68044070,8610,2019-02-04,0,10179
68044971,760,2019-01-14,0,3772
68046243,7980,2019-01-16,0,10640
68046276,5775,2019-01-22,0,5123
68046899,1630,2019-02-07,0,8249
68048092,470,2019-02-04,0,10549
68048559,890,2019-01-24,0,3820
68048887,8085,2019-02-06,0,5808
68049635,6825,2019-01-30,0,10996
68051756,4620,2019-01-16,0,3883
68052778,890,2019-01-17,0,2346
68053632,1890,2019-01-23,0,7046
68056516,1520,2019-02-04,0,6242
68057414,6405,2019-02-01,0,5890
68057660,14070,2019-02-06,0,8945
68060439,2780,2019-01-30,0,7067
68062052,4200,2019-01-28,0,7633
68062633,1210,2019-01-23,0,5642
68063072,5040,2019-01-23,0,7073
68065271,27560,2019-01-31,0,2254
68065469,1420,2019-02-05,0,6321
68067395,340,2019-02-01,0,4015
68067495,5040,2019-01-15,0,7215
68068077,5880,2019-02-04,0,8735
68068617,1260,2019-02-06,0,2287
68068889,580,2019-01-14,0,5741
68069448,2520,2019-01-25,0,10442
68069668,16380,2019-01-15,0,5949
68070939,5145,2019-02-04,0,10655
68071634,18165,2019-01-22,0,8908
68072351,7980,2019-02-08,0,3465
68073055,2050,2019-01-18,0,2720
68073890,3730,2019-01-22,0,4079
68073907,2205,2019-02-04,0,10643
68075432,11235,2019-01-14,0,4533
68077027,1470,2019-01-31,0,2922
68078306,9240,2019-01-14,0,4033
68078707,5040,2019-01-25,0,10675
68079815,8400,2019-01-24,0,10665
68081159,2940,2019-01-28,0,3616
68081192,5880,2019-02-04,0,5298
68084694,1025,2019-01-14,0,10762
68084811,8085,2019-01-29,0,5716
68093365,7560,2019-01-24,0,5319
68093797,680,2019-01-15,0,7513
68093930,5880,2019-01-18,0,7099
68094446,9765,2019-01-29,0,6200
68096884,6720,2019-02-07,0,6300
68101099,370,2019-01-16,0,3206
68102411,1890,2019-02-08,0,8005
68105236,1155,2019-02-07,0,7783
68106884,1575,2019-02-04,0,10230
68107094,1630,2019-01-23,0,8431
68109214,5040,2019-01-18,0,4375
68109674,4725,2019-02-06,0,4016
68109735,4250,2019-01-15,0,3686
68110963,3520,2019-02-05,0,6279
68113771,3410,2019-02-04,0,9662
68117215,4780,2019-01-14,0,9342
68117371,1310,2019-01-15,0,10452
68120302,1470,2019-01-31,0,3004
68121908,2415,2019-02-06,0,5463
68122042,6405,2019-01-25,0,9644
68122491,3520,2019-01-18,0,7692
68123580,3465,2019-01-25,0,9377
68123976,1420,2019-01-15,0,6543
68125646,3730,2019-01-24,0,8007
68126427,6090,2019-02-07,0,8433
68128732,2730,2019-02-07,0,3104
68130079,4095,2019-01-16,0,7790
68131303,2680,2019-01-29,0,5270
68132344,5880,2019-01-24,0,8275
68133010,9660,2019-01-16,0,5745
68133924,5775,2019-02-06,0,4167
68137283,1785,2019-01-14,0,6818
68137461,1630,2019-01-31,0,4660
68142817,1365,2019-01-21,0,8005
68143504,3360,2019-01-23,0,5429
68143600,16905,2019-01-31,0,3136
68145593,13650,2019-01-24,0,7134
68148541,3310,2019-01-25,0,6056
68148982,3940,2019-01-29,0,6039
68149946,2520,2019-01-16,0,4201
68150258,3885,2019-01-24,0,6091
68152108,970,2019-01-18,0,10822
68152903,4935,2019-01-14,0,10454
68155151,4460,2019-02-04,0,3088
68157973,1520,2019-01-30,0,10505
68158474,19950,2019-01-16,0,3855
68159226,3830,2019-02-08,0,6554
68159231,3990,2019-01-17,0,5543
68161129,6300,2019-01-21,0,10596
68161987,5565,2019-01-29,0,11105
68163430,5670,2019-01-22,0,7279
68164403,2310,2019-02-07,0,2399
68164779,6615,2019-01-28,0,3045
68166371,13545,2019-01-18,0,8878
68167648,2570,2019-01-31,0,10765
68168701,2205,2019-02-05,0,11105
68175408,10815,2019-01-24,0,8854
68176322,3885,2019-01-29,0,8802
68178181,2360,2019-01-30,0,6497
68180840,7350,2019-02-04,0,8111
68181086,1785,2019-01-30,0,3184
68181808,5775,2019-02-01,0,7366
68182072,14700,2019-02-08,0,6764
68182852,7140,2019-01-18,0,10647
68182885,760,2019-01-14,0,10708
68183088,1025,2019-02-04,0,3958
68185181,11865,2019-01-21,0,3024
68185369,580,2019-02-05,0,3014
68188092,4200,2019-01-15,0,5629
68190610,3830,2019-01-31,0,4588
68191261,2680,2019-02-05,0,7691
68191327,680,2019-01-17,0,5391
68191711,1310,2019-01-14,0,3646
68193841,21000,2019-01-21,1,3221
68194185,4570,2019-01-31,0,2985
68194505,1940,2019-02-01,0,3949
68195397,445,2019-02-05,0,6777
68195647,1680,2019-01-18,0,8810
68196525,17010,2019-01-30,0,5285
68196551,5880,2019-01-15,0,2902
68196832,23205,2019-02-08,0,3882
68197029,710,2019-01-22,0,7046
68198257,3570,2019-02-05,0,8433
68200099,1420,2019-01-16,0,9283
68200850,790,2019-02-08,0,4199
68205192,22470,2019-01-18,0,6606
68207183,5880,2019-02-06,0,4712
68209214,2150,2019-01-14,2,5153
68213391,2150,2019-02-01,0,2877
68214256,7875,2019-01-28,0,3306
68214895,5250,2019-02-08,0,6731
68216196,2100,2019-01-17,0,4199
68216348,13230,2019-01-28,0,6754
68216850,5090,2019-01-31,0,5899
68220638,3990,2019-01-16,0,2495
68223138,2415,2019-02-04,0,6071
68228535,1100,2019-01-18,0,2399
68228627,1575,2019-01-18,0,8473
68229162,970,2019-02-08,0,8649
68229416,6930,2019-02-06,0,9954
68230099,840,2019-02-07,0,2446
68231252,2730,2019-02-05,0,2244
68231602,2940,2019-01-24,0,5835
68232461,8400,2019-02-07,0,8131
68233348,2360,2019-01-28,0,3946
68233537,1995,2019-02-08,0,8957
68234491,7665,2019-01-21,0,8230
68236604,2570,2019-02-05,0,6226
68242217,1730,2019-01-15,0,8719
68243896,2470,2019-01-28,0,5771
68245543,1630,2019-01-21,0,7366
68246987,1575,2019-02-07,0,6356
68247421,5565,2019-02-07,0,2278
68247877,48300,2019-01-18,0,3541
68248953,5670,2019-02-07,0,9167
68254616,1210,2019-01-29,0,5429
68255841,6090,2019-01-16,0,8100
68256197,2100,2019-02-08,0,6210
68256265,1680,2019-01-14,0,2550
68256965,1100,2019-02-04,0,5979
68257173,580,2019-01-22,0,7778
68257362,6615,2019-01-22,1,10443
68259207,2470,2019-01-21,0,8903
68259787,1520,2019-01-25,0,8161
68259955,3465,2019-01-17,0,4975
68260620,8820,2019-01-30,0,3995
68261202,4460,2019-02-06,0,11007
68262401,2205,2019-01-21,0,7544
68263157,3150,2019-01-21,0,8797
68263221,1100,2019-02-04,0,9481
68263761,1630,2019-02-08,0,9354
68272769,3570,2019-01-21,0,4905
68273247,5460,2019-01-22,0,5298
68274664,1210,2019-01-18,0,2491
68275037,8400,2019-01-22,0,5026
68275593,21840,2019-01-18,0,9518
68276591,2570,2019-01-29,0,4680
68279617,5145,2019-01-17,0,7399
68282976,4880,2019-01-23,0,8570
68285346,2050,2019-01-18,0,4156
68286768,1420,2019-01-14,0,10305
68287911,1890,2019-01-22,0,2344
68289619,1995,2019-01-29,0,5743
68289621,790,2019-01-23,0,2702
68290394,1155,2019-01-25,0,8266
68290777,9030,2019-01-25,0,8734
68292069,3255,2019-01-14,0,4195
68293561,2520,2019-01-28,0,6645
68294111,7980,2019-01-29,0,3004
68295034,12285,2019-01-24,0,5148
68296378,1890,2019-01-28,0,10828
68296872,7140,2019-01-14,0,5908
68296943,4570,2019-02-08,0,8771
68297634,4360,2019-01-14,0,2694
68299801,4410,2019-01-31,0,4976
68300043,1940,2019-02-04,0,7447
68304941,6510,2019-01-25,0,3801
68305181,2570,2019-01-15,0,4884
68306793,6195,2019-01-18,0,3808
68307171,8085,2019-01-31,0,2949
68311199,4360,2019-01-29,0,2391
68312310,2680,2019-02-04,0,3011
68314052,1890,2019-01-15,0,4562
68318902,5880,2019-01-21,0,10546
68321327,9975,2019-01-18,0,7769
68321773,2835,2019-01-14,0,3241
68324227,3100,2019-01-17,0,7917
68324500,2260,2019-01-29,0,4712
68324695,1310,2019-01-24,1,4096
68326058,470,2019-01-30,0,4578
68327789,1365,2019-02-01,0,7177
68328973,4200,2019-02-05,0,3672
68329540,4620,2019-02-06,0,8073
68331055,840,2019-01-15,0,9895
68334731,1995,2019-02-08,0,6185
68335241,3730,2019-01-31,0,5716
68336462,3200,2019-02-07,0,6307
68337134,2260,2019-01-17,0,6239
68337749,1470,2019-01-18,1,8456
68338868,1940,2019-02-04,0,3143
68339190,5880,2019-01-16,0,3999
68339728,9030,2019-01-16,0,6250
68340849,840,2019-01-21,0,2490
68341992,6195,2019-01-23,0,9418
68343519,735,2019-01-29,0,5681
68344432,2940,2019-01-25,0,5902
68344882,4150,2019-01-29,0,11105
68346490,2260,2019-02-06,0,7832
68347052,1260,2019-01-22,0,5992
68347838,8085,2019-01-22,0,6606
68348580,2520,2019-02-05,0,8433
68348912,11865,2019-02-08,0,10671
68350673,4150,2019-01-17,0,2264
68351617,1890,2019-01-18,0,10814
68357636,1050,2019-02-04,0,7314
