"ID","AUCTION_DATE","BID_GROUP","num_bids"
94759701,2019-01-28,"automated",5
94759701,2019-01-28,"live",4
18763173,2019-01-22,"automated",25
78656455,2019-01-17,"automated",9
78656455,2019-01-17,"live",7
74196803,2019-01-29,"automated",20
74196803,2019-01-29,"live",9
66777951,2019-01-17,"automated",44
66777951,2019-01-17,"live",28
13329303,2019-01-24,"automated",29
79706873,2019-01-15,"automated",36
79706873,2019-01-15,"live",1
60006621,2019-02-08,"automated",8
60006621,2019-02-08,"live",66
47224574,2019-01-29,"automated",38
47224574,2019-01-29,"live",5
68994546,2019-02-06,"automated",35
68994546,2019-02-06,"live",1
95253645,2019-01-25,"automated",5
95253645,2019-01-25,"live",2
47791728,2019-02-06,"live",5
47791728,2019-02-06,"automated",2
15516497,2019-02-05,"automated",31
15516497,2019-02-05,"live",31
17838726,2019-02-01,"automated",1
17838726,2019-02-01,"live",17
10732896,2019-01-24,"automated",45
10732896,2019-01-24,"live",1
90586125,2019-01-21,"automated",29
90586125,2019-01-21,"live",32
96111313,2019-01-15,"automated",6
96111313,2019-01-15,"live",13
82926987,2019-01-21,"automated",14
82926987,2019-01-21,"live",12
56602876,2019-02-01,"automated",34
56602876,2019-02-01,"live",32
50099001,2019-02-07,"automated",1
39463155,2019-01-18,"automated",23
39463155,2019-01-18,"live",23
19557381,2019-01-17,"automated",29
19557381,2019-01-17,"live",10
29125954,2019-01-17,"automated",18
29125954,2019-01-17,"live",13
37305989,2019-01-21,"automated",8
37305989,2019-01-21,"live",5
48737669,2019-01-29,"automated",73
48737669,2019-01-29,"live",1
48267706,2019-02-04,"automated",19
48267706,2019-02-04,"live",2
82544398,2019-02-07,"automated",13
82544398,2019-02-07,"live",6
95835013,2019-01-21,"automated",52
95835013,2019-01-21,"live",12
88754838,2019-02-08,"automated",79
88754838,2019-02-08,"live",10
92199920,2019-01-11,"automated",12
92199920,2019-01-11,"live",2
66670528,2019-01-21,"automated",33
66670528,2019-01-21,"live",5
47245507,2019-01-18,"automated",22
47245507,2019-01-18,"live",7
61387235,2019-01-25,"automated",29
61387235,2019-01-25,"live",3
28672794,2019-01-15,"automated",9
28672794,2019-01-15,"live",10
64434686,2019-01-31,"automated",22
64434686,2019-01-31,"live",8
85896394,2019-01-22,"automated",26
85896394,2019-01-22,"live",16
14736606,2019-01-29,"automated",14
14736606,2019-01-29,"live",7
55638775,2019-02-05,"automated",8
55638775,2019-02-05,"live",4
67936430,2019-02-01,"automated",32
67936430,2019-02-01,"live",4
43441570,2019-02-07,"automated",16
43441570,2019-02-07,"live",6
84611100,2019-02-01,"automated",48
84611100,2019-02-01,"live",3
46541566,2019-01-18,"automated",25
50495746,2019-02-08,"automated",17
50495746,2019-02-08,"live",11
88539236,2019-01-31,"automated",36
88539236,2019-01-31,"live",11
41863195,2019-01-14,"automated",5
41863195,2019-01-14,"live",6
31621032,2019-01-18,"automated",35
31621032,2019-01-18,"live",2
43643573,2019-01-31,"automated",4
43643573,2019-01-31,"live",15
13544077,2019-01-18,"automated",6
13544077,2019-01-18,"live",21
61200185,2019-02-07,"automated",23
61200185,2019-02-07,"live",4
79395578,2019-02-01,"automated",18
79395578,2019-02-01,"live",2
89457173,2019-01-28,"automated",27
89457173,2019-01-28,"live",12
56198180,2019-02-06,"automated",15
88283027,2019-02-06,"automated",17
50755330,2019-01-28,"automated",66
50755330,2019-01-28,"live",8
70350461,2019-01-17,"automated",45
90518466,2019-01-15,"automated",39
90518466,2019-01-15,"live",27
52161202,2019-01-14,"automated",27
52161202,2019-01-14,"live",4
20911934,2019-01-29,"automated",21
20911934,2019-01-29,"live",19
75190736,2019-01-21,"automated",33
75190736,2019-01-21,"live",19
83857373,2019-01-14,"automated",5
83857373,2019-01-14,"live",1
18439511,2019-02-08,"automated",68
18439511,2019-02-08,"live",29
59164934,2019-01-29,"automated",13
87302312,2019-01-16,"automated",22
87302312,2019-01-16,"live",17
31371869,2019-01-11,"automated",10
38781207,2019-01-25,"automated",48
98172322,2019-02-05,"automated",16
98172322,2019-02-05,"live",15
50821955,2019-01-21,"automated",15
50821955,2019-01-21,"live",18
22485416,2019-01-14,"automated",9
15871740,2019-01-23,"automated",29
15871740,2019-01-23,"live",2
17111421,2019-01-22,"automated",19
17111421,2019-01-22,"live",10
19222395,2019-01-14,"automated",14
19222395,2019-01-14,"live",20
35266477,2019-01-21,"automated",24
35266477,2019-01-21,"live",21
95553624,2019-01-28,"automated",32
95553624,2019-01-28,"live",6
98908234,2019-01-21,"automated",19
98908234,2019-01-21,"live",27
45280740,2019-01-15,"live",2
45280740,2019-01-15,"automated",14
78487396,2019-01-15,"automated",24
78487396,2019-01-15,"live",15
47132314,2019-02-06,"automated",65
47132314,2019-02-06,"live",19
65857113,2019-01-23,"live",5
65857113,2019-01-23,"automated",17
98700383,2019-01-30,"automated",23
98700383,2019-01-30,"live",21
29700867,2019-02-01,"automated",26
29700867,2019-02-01,"live",5
32081836,2019-01-14,"automated",53
34796397,2019-02-04,"automated",20
34796397,2019-02-04,"live",8
16435319,2019-01-15,"automated",25
16435319,2019-01-15,"live",65
89448491,2019-02-07,"automated",22
89448491,2019-02-07,"live",5
18799813,2019-01-23,"automated",2
18799813,2019-01-23,"live",12
97040592,2019-01-28,"automated",19
97040592,2019-01-28,"live",9
30156801,2019-02-06,"automated",37
30156801,2019-02-06,"live",8
72371197,2019-01-25,"automated",70
72371197,2019-01-25,"live",10
70576435,2019-01-18,"automated",32
70576435,2019-01-18,"live",6
95154194,2019-01-14,"automated",43
95154194,2019-01-14,"live",15
35762396,2019-01-15,"automated",12
35762396,2019-01-15,"live",14
15858584,2019-01-25,"automated",47
15858584,2019-01-25,"live",24
78135209,2019-01-25,"automated",50
78135209,2019-01-25,"live",8
15378940,2019-01-14,"automated",7
15378940,2019-01-14,"live",34
17146943,2019-02-08,"automated",3
17146943,2019-02-08,"live",36
67336333,2019-01-22,"automated",3
67336333,2019-01-22,"live",3
86461090,2019-01-22,"automated",2
86461090,2019-01-22,"live",10
85229062,2019-01-28,"automated",30
85229062,2019-01-28,"live",3
78614401,2019-01-18,"automated",21
74880505,2019-02-04,"automated",43
74880505,2019-02-04,"live",18
63713656,2019-01-23,"automated",17
43486310,2019-01-17,"automated",27
43486310,2019-01-17,"live",21
20945423,2019-01-18,"automated",3
20945423,2019-01-18,"live",34
45588488,2019-01-30,"automated",8
45588488,2019-01-30,"live",2
96397458,2019-01-22,"automated",34
96397458,2019-01-22,"live",3
93385593,2019-01-24,"automated",8
93385593,2019-01-24,"live",8
60286133,2019-01-30,"automated",48
60286133,2019-01-30,"live",31
38046556,2019-02-01,"automated",13
38046556,2019-02-01,"live",13
49869973,2019-01-16,"automated",28
92178755,2019-01-18,"automated",10
92178755,2019-01-18,"live",2
49839415,2019-01-25,"automated",22
49839415,2019-01-25,"live",12
15190212,2019-01-22,"automated",7
80361621,2019-02-01,"automated",43
80361621,2019-02-01,"live",11
25138036,2019-01-28,"automated",26
61893998,2019-01-22,"automated",34
61893998,2019-01-22,"live",86
64002221,2019-01-21,"automated",17
64002221,2019-01-21,"live",5
69473552,2019-01-22,"automated",23
69473552,2019-01-22,"live",1
49004935,2019-01-21,"automated",18
49004935,2019-01-21,"live",29
79461235,2019-01-31,"automated",8
79461235,2019-01-31,"live",27
35775928,2019-01-28,"automated",15
35775928,2019-01-28,"live",4
31748023,2019-01-14,"automated",29
31748023,2019-01-14,"live",18
58269836,2019-01-17,"automated",24
46306376,2019-01-24,"automated",13
46306376,2019-01-24,"live",5
33928748,2019-01-28,"automated",16
33928748,2019-01-28,"live",20
75354109,2019-01-18,"automated",15
75354109,2019-01-18,"live",29
75380934,2019-02-08,"automated",13
75380934,2019-02-08,"live",37
88569201,2019-01-15,"automated",36
88569201,2019-01-15,"live",19
67047009,2019-02-08,"automated",37
67047009,2019-02-08,"live",1
29218799,2019-01-18,"automated",29
29218799,2019-01-18,"live",1
45197885,2019-01-25,"automated",31
45197885,2019-01-25,"live",21
68863537,2019-01-15,"automated",23
68863537,2019-01-15,"live",5
33428654,2019-01-21,"automated",25
33428654,2019-01-21,"live",2
16661597,2019-02-01,"automated",70
16661597,2019-02-01,"live",53
86698151,2019-01-16,"automated",22
86698151,2019-01-16,"live",32
10963685,2019-01-22,"automated",40
10963685,2019-01-22,"live",5
33740384,2019-01-18,"automated",11
33740384,2019-01-18,"live",3
50169737,2019-01-22,"automated",23
49876923,2019-01-22,"automated",20
49876923,2019-01-22,"live",11
48246420,2019-01-17,"automated",3
48246420,2019-01-17,"live",1
59475844,2019-01-23,"automated",26
59475844,2019-01-23,"live",10
42989667,2019-01-23,"live",3
42989667,2019-01-23,"automated",4
99422069,2019-02-04,"automated",11
55692799,2019-01-24,"automated",15
55692799,2019-01-24,"live",4
75264845,2019-02-07,"automated",13
75264845,2019-02-07,"live",11
41164886,2019-01-25,"automated",46
41164886,2019-01-25,"live",26
98201102,2019-01-15,"automated",24
98201102,2019-01-15,"live",2
94716957,2019-01-31,"automated",13
94716957,2019-01-31,"live",10
12059180,2019-01-21,"automated",15
12059180,2019-01-21,"live",3
70311689,2019-01-18,"automated",76
70311689,2019-01-18,"live",38
14567196,2019-01-28,"automated",25
64519279,2019-02-01,"automated",18
64519279,2019-02-01,"live",3
67091961,2019-01-25,"automated",55
67091961,2019-01-25,"live",4
86190794,2019-02-05,"automated",30
86190794,2019-02-05,"live",22
31155392,2019-01-25,"automated",7
31155392,2019-01-25,"live",5
70468315,2019-02-01,"automated",17
70468315,2019-02-01,"live",7
60729559,2019-01-16,"automated",21
60729559,2019-01-16,"live",26
79249075,2019-02-01,"automated",21
79249075,2019-02-01,"live",13
24900958,2019-01-28,"automated",38
24900958,2019-01-28,"live",15
68463403,2019-01-24,"automated",40
15418095,2019-01-14,"automated",22
15418095,2019-01-14,"live",2
46757275,2019-01-16,"live",5
46757275,2019-01-16,"automated",18
67887815,2019-01-22,"automated",16
67887815,2019-01-22,"live",25
19177353,2019-01-23,"automated",15
19177353,2019-01-23,"live",5
44566155,2019-01-14,"automated",51
44566155,2019-01-14,"live",42
70825487,2019-02-04,"automated",30
70825487,2019-02-04,"live",4
12679150,2019-01-29,"automated",21
10669262,2019-01-14,"automated",6
10669262,2019-01-14,"live",74
88497643,2019-01-18,"automated",22
88497643,2019-01-18,"live",25
87785914,2019-02-01,"automated",10
87785914,2019-02-01,"live",7
13627730,2019-01-21,"automated",34
31862185,2019-02-05,"automated",20
27556592,2019-01-16,"live",28
27556592,2019-01-16,"automated",1
35316218,2019-01-14,"automated",45
35316218,2019-01-14,"live",4
49075952,2019-01-31,"automated",15
49075952,2019-01-31,"live",2
34148959,2019-01-29,"automated",55
34148959,2019-01-29,"live",12
24743309,2019-01-23,"automated",23
24743309,2019-01-23,"live",36
78940114,2019-02-01,"automated",35
65049189,2019-02-01,"automated",14
65049189,2019-02-01,"live",12
54020126,2019-02-04,"automated",33
54020126,2019-02-04,"live",14
93807782,2019-02-04,"automated",24
89528618,2019-02-05,"automated",25
89528618,2019-02-05,"live",1
17333064,2019-01-23,"automated",35
17333064,2019-01-23,"live",8
37468028,2019-02-01,"automated",10
54349947,2019-01-14,"automated",32
54349947,2019-01-14,"live",13
41387180,2019-02-04,"automated",5
41387180,2019-02-04,"live",9
39082668,2019-01-15,"automated",10
39082668,2019-01-15,"live",30
79733243,2019-02-01,"automated",20
79733243,2019-02-01,"live",8
82262386,2019-02-05,"automated",61
82262386,2019-02-05,"live",9
99281922,2019-01-15,"automated",30
99281922,2019-01-15,"live",12
56134355,2019-01-18,"automated",27
56134355,2019-01-18,"live",22
57990189,2019-02-07,"automated",24
57990189,2019-02-07,"live",13
71643885,2019-01-15,"live",23
71643885,2019-01-15,"automated",2
52408305,2019-01-17,"automated",21
52408305,2019-01-17,"live",10
10984719,2019-01-30,"live",5
10984719,2019-01-30,"automated",40
41180180,2019-01-22,"automated",16
41180180,2019-01-22,"live",8
14864286,2019-01-31,"live",4
14864286,2019-01-31,"automated",10
63798811,2019-02-04,"automated",28
63798811,2019-02-04,"live",5
32861346,2019-01-15,"automated",26
32861346,2019-01-15,"live",12
30112950,2019-02-04,"automated",21
30112950,2019-02-04,"live",2
23621131,2019-02-06,"automated",43
23621131,2019-02-06,"live",9
71347837,2019-01-14,"automated",39
58582019,2019-01-16,"automated",11
58582019,2019-01-16,"live",25
32161549,2019-01-14,"automated",45
32161549,2019-01-14,"live",23
65705224,2019-02-07,"automated",10
65705224,2019-02-07,"live",4
31636233,2019-01-16,"automated",32
14539163,2019-02-01,"automated",32
14539163,2019-02-01,"live",18
58931579,2019-01-24,"automated",19
58931579,2019-01-24,"live",11
18164837,2019-01-31,"automated",8
18164837,2019-01-31,"live",11
38656980,2019-01-31,"automated",13
38656980,2019-01-31,"live",14
24956089,2019-01-24,"automated",111
14089343,2019-02-04,"automated",23
14089343,2019-02-04,"live",1
47102611,2019-02-07,"automated",1
47102611,2019-02-07,"live",7
47140530,2019-01-21,"automated",10
47140530,2019-01-21,"live",12
71166999,2019-01-14,"automated",23
71166999,2019-01-14,"live",13
27995517,2019-01-22,"automated",58
27995517,2019-01-22,"live",4
96106979,2019-01-14,"automated",15
96106979,2019-01-14,"live",23
94107419,2019-01-15,"automated",24
94107419,2019-01-15,"live",1
11373651,2019-01-21,"automated",9
11373651,2019-01-21,"live",1
80786664,2019-01-17,"automated",25
80786664,2019-01-17,"live",38
76170376,2019-01-23,"automated",34
76170376,2019-01-23,"live",4
10681377,2019-01-17,"automated",2
10681377,2019-01-17,"live",4
42627266,2019-01-21,"live",16
42627266,2019-01-21,"automated",7
72832074,2019-01-17,"automated",34
72832074,2019-01-17,"live",11
94546092,2019-01-22,"automated",22
94546092,2019-01-22,"live",4
18873483,2019-01-31,"automated",14
18873483,2019-01-31,"live",14
50359112,2019-02-06,"automated",4
50359112,2019-02-06,"live",10
38970469,2019-01-22,"automated",24
38970469,2019-01-22,"live",1
27246853,2019-01-15,"automated",17
27246853,2019-01-15,"live",6
38153943,2019-01-22,"automated",28
38153943,2019-01-22,"live",13
73797711,2019-01-28,"automated",15
73797711,2019-01-28,"live",6
28268437,2019-01-17,"automated",29
28268437,2019-01-17,"live",2
69959690,2019-02-05,"automated",13
69959690,2019-02-05,"live",2
48267887,2019-01-24,"automated",21
48267887,2019-01-24,"live",37
33408215,2019-01-30,"automated",26
89669561,2019-02-01,"automated",4
89669561,2019-02-01,"live",39
16707914,2019-01-25,"automated",11
16707914,2019-01-25,"live",2
56092498,2019-02-08,"automated",42
56092498,2019-02-08,"live",9
55287851,2019-01-14,"automated",27
59126982,2019-01-17,"automated",20
59126982,2019-01-17,"live",1
63162253,2019-01-21,"automated",8
63162253,2019-01-21,"live",29
73182010,2019-01-18,"automated",19
73182010,2019-01-18,"live",3
11110714,2019-02-04,"automated",21
11110714,2019-02-04,"live",3
48999187,2019-01-18,"automated",53
48999187,2019-01-18,"live",12
23434242,2019-01-22,"automated",17
23434242,2019-01-22,"live",16
19463693,2019-02-01,"automated",18
19463693,2019-02-01,"live",4
48030424,2019-01-14,"automated",37
89411763,2019-02-08,"automated",7
89411763,2019-02-08,"live",21
67208692,2019-02-06,"automated",48
67208692,2019-02-06,"live",1
19336800,2019-02-05,"automated",8
19336800,2019-02-05,"live",3
64638486,2019-02-01,"automated",25
29184278,2019-01-22,"automated",29
29184278,2019-01-22,"live",5
60585619,2019-01-31,"automated",53
60585619,2019-01-31,"live",1
67647174,2019-02-07,"automated",7
81434703,2019-01-25,"automated",24
81434703,2019-01-25,"live",11
14653464,2019-01-15,"automated",30
14653464,2019-01-15,"live",3
97462867,2019-01-22,"automated",8
97462867,2019-01-22,"live",8
70527126,2019-01-21,"automated",30
77238995,2019-01-17,"automated",8
77238995,2019-01-17,"live",31
34601567,2019-01-22,"automated",11
34601567,2019-01-22,"live",6
56508067,2019-01-18,"automated",16
56508067,2019-01-18,"live",8
87612881,2019-01-18,"automated",12
87612881,2019-01-18,"live",19
98128923,2019-01-15,"automated",39
98128923,2019-01-15,"live",1
73477231,2019-01-25,"automated",7
73477231,2019-01-25,"live",1
86412783,2019-01-15,"automated",6
86412783,2019-01-15,"live",8
24498352,2019-01-11,"automated",24
24498352,2019-01-11,"live",13
95485441,2019-02-05,"automated",10
95485441,2019-02-05,"live",21
89870973,2019-01-28,"automated",98
89870973,2019-01-28,"live",3
87269064,2019-01-25,"automated",39
87269064,2019-01-25,"live",9
61079878,2019-01-16,"automated",25
61079878,2019-01-16,"live",6
49673079,2019-01-15,"automated",10
49673079,2019-01-15,"live",17
93705983,2019-01-22,"automated",11
93705983,2019-01-22,"live",14
31145943,2019-01-24,"automated",12
31145943,2019-01-24,"live",9
65881815,2019-02-08,"automated",15
65881815,2019-02-08,"live",20
73720234,2019-02-07,"automated",25
73720234,2019-02-07,"live",1
50700327,2019-01-28,"live",3
50700327,2019-01-28,"automated",9
88571721,2019-01-28,"automated",36
88571721,2019-01-28,"live",5
68900712,2019-01-25,"automated",23
68900712,2019-01-25,"live",5
81907956,2019-01-25,"automated",8
81907956,2019-01-25,"live",7
67510414,2019-01-17,"automated",9
67510414,2019-01-17,"live",43
81785019,2019-01-30,"automated",22
81785019,2019-01-30,"live",17
39917088,2019-01-17,"automated",35
39917088,2019-01-17,"live",31
95429692,2019-01-21,"automated",16
95429692,2019-01-21,"live",9
79679699,2019-01-18,"automated",15
79679699,2019-01-18,"live",17
96918322,2019-01-25,"automated",5
96918322,2019-01-25,"live",5
80918221,2019-01-24,"automated",36
80918221,2019-01-24,"live",4
55039496,2019-01-15,"automated",38
55039496,2019-01-15,"live",2
75189916,2019-01-14,"automated",14
75189916,2019-01-14,"live",6
49571624,2019-01-25,"automated",4
49571624,2019-01-25,"live",4
26529340,2019-01-21,"automated",99
26529340,2019-01-21,"live",32
16040219,2019-01-28,"automated",4
16040219,2019-01-28,"live",13
64277138,2019-01-17,"automated",22
64277138,2019-01-17,"live",24
24268720,2019-02-05,"automated",7
24268720,2019-02-05,"live",2
94633981,2019-01-22,"automated",22
94633981,2019-01-22,"live",1
95960878,2019-01-16,"automated",21
95960878,2019-01-16,"live",13
90003370,2019-01-24,"automated",37
90003370,2019-01-24,"live",5
36196909,2019-01-23,"automated",25
36196909,2019-01-23,"live",24
48470401,2019-01-25,"automated",20
48470401,2019-01-25,"live",16
72398214,2019-02-05,"automated",31
72398214,2019-02-05,"live",5
40852889,2019-01-25,"automated",31
40852889,2019-01-25,"live",3
62744373,2019-01-15,"automated",23
62744373,2019-01-15,"live",17
36805481,2019-01-15,"automated",2
36805481,2019-01-15,"live",32
37342904,2019-01-25,"automated",24
37342904,2019-01-25,"live",5
29309443,2019-02-05,"automated",16
29309443,2019-02-05,"live",5
80639767,2019-01-17,"automated",12
39328322,2019-01-21,"automated",30
39328322,2019-01-21,"live",20
14979833,2019-01-29,"automated",23
14979833,2019-01-29,"live",1
45268821,2019-01-25,"automated",15
10726146,2019-02-06,"automated",9
10726146,2019-02-06,"live",6
24085102,2019-02-07,"automated",9
24085102,2019-02-07,"live",13
30249294,2019-01-15,"automated",4
30249294,2019-01-15,"live",1
69359533,2019-02-04,"automated",121
69359533,2019-02-04,"live",38
52134474,2019-02-08,"automated",40
52134474,2019-02-08,"live",13
70477621,2019-01-17,"automated",17
70477621,2019-01-17,"live",2
76027556,2019-01-16,"automated",7
76027556,2019-01-16,"live",37
53507102,2019-01-28,"automated",7
53507102,2019-01-28,"live",19
36806258,2019-02-04,"automated",29
36806258,2019-02-04,"live",26
54504162,2019-02-01,"automated",30
54504162,2019-02-01,"live",35
99087435,2019-01-14,"automated",7
67169988,2019-01-18,"automated",12
19557136,2019-01-22,"live",14
19557136,2019-01-22,"automated",28
17218539,2019-02-04,"automated",18
17218539,2019-02-04,"live",32
21278936,2019-02-05,"automated",9
21278936,2019-02-05,"live",39
65521509,2019-01-16,"automated",18
65521509,2019-01-16,"live",10
36088470,2019-01-22,"live",4
36088470,2019-01-22,"automated",2
51081113,2019-01-16,"automated",18
51081113,2019-01-16,"live",1
83020229,2019-01-14,"automated",34
83020229,2019-01-14,"live",13
28113429,2019-01-25,"automated",24
28113429,2019-01-25,"live",21
64728788,2019-01-23,"automated",17
64728788,2019-01-23,"live",9
88657526,2019-02-01,"automated",57
88657526,2019-02-01,"live",14
71511314,2019-01-15,"live",4
71511314,2019-01-15,"automated",31
53995156,2019-01-25,"automated",15
53995156,2019-01-25,"live",13
19118588,2019-01-28,"live",17
19118588,2019-01-28,"automated",55
24480719,2019-02-04,"automated",20
24480719,2019-02-04,"live",14
81717610,2019-02-08,"automated",28
81717610,2019-02-08,"live",33
91645285,2019-01-15,"automated",29
91645285,2019-01-15,"live",1
47727496,2019-01-15,"automated",19
47727496,2019-01-15,"live",20
63575080,2019-01-18,"automated",49
63575080,2019-01-18,"live",7
34682003,2019-01-18,"automated",16
34682003,2019-01-18,"live",1
94230803,2019-02-01,"automated",31
94230803,2019-02-01,"live",39
16727972,2019-02-01,"automated",26
39655375,2019-01-21,"live",4
83613280,2019-01-17,"automated",15
83613280,2019-01-17,"live",6
55264135,2019-02-01,"automated",41
38564055,2019-02-05,"automated",17
38564055,2019-02-05,"live",13
94831322,2019-01-15,"automated",28
94831322,2019-01-15,"live",12
73882370,2019-01-15,"automated",29
73882370,2019-01-15,"live",13
69901831,2019-01-17,"automated",12
43913015,2019-01-31,"automated",14
43913015,2019-01-31,"live",18
15799303,2019-02-04,"automated",32
15799303,2019-02-04,"live",12
93203397,2019-01-14,"automated",8
93203397,2019-01-14,"live",10
68402224,2019-01-15,"automated",9
68402224,2019-01-15,"live",27
17302026,2019-01-18,"automated",18
17302026,2019-01-18,"live",9
60175807,2019-01-14,"automated",43
60175807,2019-01-14,"live",45
51817645,2019-01-11,"live",16
51817645,2019-01-11,"automated",21
48786436,2019-01-22,"automated",6
48786436,2019-01-22,"live",10
99420652,2019-01-25,"automated",23
99420652,2019-01-25,"live",11
41418050,2019-01-15,"automated",30
41418050,2019-01-15,"live",1
34912587,2019-01-22,"automated",13
30307421,2019-01-24,"automated",22
30307421,2019-01-24,"live",16
52625756,2019-02-05,"automated",15
52625756,2019-02-05,"live",5
89133919,2019-01-22,"automated",72
89133919,2019-01-22,"live",1
20230518,2019-02-08,"automated",8
20230518,2019-02-08,"live",15
27073936,2019-02-04,"automated",20
65835589,2019-02-04,"automated",9
65835589,2019-02-04,"live",11
94514092,2019-01-18,"automated",24
94514092,2019-01-18,"live",14
10623543,2019-02-01,"automated",37
10623543,2019-02-01,"live",8
28005634,2019-01-24,"automated",5
85806380,2019-02-06,"automated",36
85806380,2019-02-06,"live",6
93816927,2019-01-25,"automated",11
93816927,2019-01-25,"live",8
92263240,2019-01-24,"live",3
92263240,2019-01-24,"automated",30
40419550,2019-01-23,"automated",44
71152636,2019-01-22,"automated",23
71152636,2019-01-22,"live",23
57422184,2019-01-30,"automated",33
57422184,2019-01-30,"live",9
97160317,2019-01-15,"automated",28
97160317,2019-01-15,"live",4
94650339,2019-01-25,"automated",21
22715326,2019-01-31,"live",11
22715326,2019-01-31,"automated",1
35772567,2019-01-18,"automated",13
35772567,2019-01-18,"live",2
46162892,2019-02-01,"automated",1
55783478,2019-01-30,"automated",25
52935763,2019-01-22,"automated",29
52935763,2019-01-22,"live",29
79417385,2019-02-04,"automated",27
79417385,2019-02-04,"live",11
77300103,2019-01-18,"automated",26
77300103,2019-01-18,"live",1
81473632,2019-01-22,"automated",34
81473632,2019-01-22,"live",5
48197522,2019-02-08,"automated",51
48197522,2019-02-08,"live",38
14327554,2019-01-24,"automated",16
14327554,2019-01-24,"live",3
88647010,2019-02-01,"automated",15
88647010,2019-02-01,"live",2
80960783,2019-01-21,"live",2
80960783,2019-01-21,"automated",12
97323784,2019-01-30,"automated",31
97323784,2019-01-30,"live",11
95967260,2019-02-06,"automated",44
95967260,2019-02-06,"live",4
87390634,2019-02-05,"live",24
87390634,2019-02-05,"automated",2
74330306,2019-01-14,"automated",74
74330306,2019-01-14,"live",7
36595809,2019-01-16,"automated",8
36595809,2019-01-16,"live",5
49837240,2019-01-21,"automated",25
49837240,2019-01-21,"live",4
84716116,2019-01-29,"automated",20
84716116,2019-01-29,"live",5
27555187,2019-01-24,"live",4
27555187,2019-01-24,"automated",5
54057824,2019-02-05,"automated",34
54057824,2019-02-05,"live",38
97663487,2019-01-29,"automated",10
20259878,2019-01-25,"automated",10
20259878,2019-01-25,"live",3
82776031,2019-01-28,"automated",31
33861253,2019-01-21,"automated",52
33861253,2019-01-21,"live",1
63381281,2019-01-30,"automated",35
63381281,2019-01-30,"live",5
34154652,2019-01-24,"automated",20
34154652,2019-01-24,"live",15
23745249,2019-02-05,"automated",6
23745249,2019-02-05,"live",1
84373328,2019-02-01,"automated",15
84373328,2019-02-01,"live",7
81221503,2019-01-28,"automated",18
81221503,2019-01-28,"live",6
20286567,2019-01-18,"automated",29
20286567,2019-01-18,"live",28
48691602,2019-01-23,"automated",46
89249710,2019-02-08,"automated",25
89249710,2019-02-08,"live",8
16733562,2019-01-18,"automated",40
16733562,2019-01-18,"live",10
12919859,2019-02-05,"automated",11
12919859,2019-02-05,"live",32
98209745,2019-01-25,"automated",78
98209745,2019-01-25,"live",23
63613655,2019-01-17,"automated",18
63613655,2019-01-17,"live",3
87861275,2019-01-21,"automated",14
87861275,2019-01-21,"live",6
84393213,2019-01-17,"automated",37
84393213,2019-01-17,"live",23
15493034,2019-01-25,"automated",27
15493034,2019-01-25,"live",5
63545032,2019-01-23,"automated",51
63545032,2019-01-23,"live",14
30944609,2019-01-18,"automated",16
30944609,2019-01-18,"live",9
65817091,2019-01-29,"automated",27
65817091,2019-01-29,"live",2
59174520,2019-01-25,"automated",37
59174520,2019-01-25,"live",34
26977507,2019-01-15,"automated",21
26977507,2019-01-15,"live",18
56659178,2019-01-18,"automated",27
56659178,2019-01-18,"live",2
15163002,2019-01-18,"automated",24
15163002,2019-01-18,"live",3
47228611,2019-01-18,"automated",13
47228611,2019-01-18,"live",10
53096083,2019-01-29,"automated",25
53096083,2019-01-29,"live",17
12152483,2019-01-14,"automated",31
12152483,2019-01-14,"live",30
39690912,2019-01-21,"automated",45
11424445,2019-01-15,"automated",9
11424445,2019-01-15,"live",44
46136830,2019-01-30,"automated",26
46136830,2019-01-30,"live",7
67659616,2019-01-18,"automated",41
58794960,2019-01-24,"automated",19
58794960,2019-01-24,"live",16
25185357,2019-01-14,"automated",33
25185357,2019-01-14,"live",15
26976932,2019-01-17,"automated",22
26976932,2019-01-17,"live",30
72928481,2019-01-18,"automated",21
72928481,2019-01-18,"live",2
14101176,2019-01-14,"automated",69
14101176,2019-01-14,"live",15
32322052,2019-01-24,"live",22
32322052,2019-01-24,"automated",5
69505604,2019-02-06,"live",5
69505604,2019-02-06,"automated",14
79725045,2019-01-31,"automated",26
79725045,2019-01-31,"live",13
73522604,2019-01-31,"automated",15
73522604,2019-01-31,"live",7
60568094,2019-01-16,"live",8
60568094,2019-01-16,"automated",36
76627748,2019-02-01,"automated",8
76627748,2019-02-01,"live",4
42633434,2019-02-01,"automated",32
42633434,2019-02-01,"live",8
32537892,2019-01-17,"automated",35
32537892,2019-01-17,"live",17
71967891,2019-02-01,"automated",29
71967891,2019-02-01,"live",3
64993510,2019-02-01,"automated",26
64993510,2019-02-01,"live",25
54882757,2019-01-15,"automated",1
54882757,2019-01-15,"live",33
63173305,2019-01-16,"automated",2
63173305,2019-01-16,"live",9
57144219,2019-01-23,"automated",39
57144219,2019-01-23,"live",8
92060007,2019-02-01,"automated",77
92060007,2019-02-01,"live",3
79158724,2019-01-14,"automated",16
79158724,2019-01-14,"live",7
46959791,2019-01-18,"automated",18
69842444,2019-01-14,"automated",23
69842444,2019-01-14,"live",2
80658300,2019-01-28,"automated",14
